01062	Husqvarna AB
01063	Focus fleet and fuel management inc
01064	SmallLoop, LLC
01065	Prolon Inc.
01066	BD Medical
01067	iMicroMed Incorporated
01068	Ticto N.V.
01069	Meshtech AS
01070	MemCachier Inc.
01071	Danfoss A/S
01072	SnapStyk Inc.
01073	Alticor Inc.
01074	Silk Labs, Inc.
01075	Pillsy Inc.
01076	Hatch Baby, Inc.
01077	Blocks Wearables Ltd.
01078	Drayson Technologies (Europe) Limited
01079	eBest IOT Inc.
01080	Helvar Ltd
01081	Radiance Technologies
01082	Nuheara Limited
01083	Appside co., ltd.
01085	Coiler Corporation
01086	Thermomedics, Inc.
01087	Tentacle Sync GmbH
01088	Valencell, Inc.
01090	SECOM CO., LTD.
01091	Tucker International LLC
01092	Metanate Limited
01093	Kobian Canada Inc.
01094	NETGEAR, Inc.
01095	Fabtronics Australia Pty Ltd
01096	Grand Centrix GmbH
01097	1UP USA.com llc
01098	SHIMANO INC.
01099	Nain Inc.
01100	LifeStyle Lock, LLC
01101	VEGA Grieshaber KG
01102	Xtrava Inc.
01103	TTS Tooltechnic Systems AG & Co. KG
01104	Teenage Engineering AB
01105	Tunstall Nordic AB
01106	Svep Design Center AB
01107	Qorvo Utrecht B.V.
01108	Sphinx Electronics GmbH & Co KG
01110	Nemik Consulting Inc
01111	RF INNOVATION
01112	Mini Solution Co., Ltd.
01114	2048450 Ontario Inc
01116	Delta T Corporation
01117	Boston Scientific Corporation
01118	Nuviz, Inc.
01119	Real Time Automation, Inc.
01120	Kolibree
01121	vhf elektronik GmbH
01122	Bonsai Systems GmbH
01123	Fathom Systems Inc.
01124	Bellman & Symfon Group AB
01125	International Forte Group LLC
01127	Codenex Oy
01128	Kynesim Ltd
01129	Palago AB
01130	INSIGMA INC.
01131	PMD Solutions
01132	Qingdao Realtime Technology Co., Ltd.
01133	BEGA Gantenbrink-Leuchten KG
01134	Pambor Ltd.
01135	Develco Products A/S
01136	iDesign s.r.l.
01137	TiVo Corp
01138	Control-J Pty Ltd
01139	Steelcase, Inc.
01140	iApartment co., ltd.
01141	Icom inc.
01143	Blue Spark Technologies
01144	FarSite Communications Limited
01145	mywerk system GmbH
01146	Sinosun Technology Co., Ltd.
01147	MIYOSHI ELECTRONICS CORPORATION
01149	Occly LLC
01150	OurHub Dev IvS
01151	Pro-Mark, Inc.
01153	Quintrax Limited
01154	POS Tuning Udo Vosshenrich GmbH & Co. KG
01156	Revol Technologies Inc
01157	SKIDATA AG
01158	DEV TECNOLOGIA INDUSTRIA, COMERCIO E MANUTENCAO DE EQUIPAMENTOS LTDA. - ME
01159	Centrica Connected Home
01160	Automotive Data Solutions Inc
01161	Igarashi Engineering
01162	Taelek Oy
01164	Vectronix AG
01165	S-Labs Sp. z o.o.
01166	Companion Medical, Inc.
01167	BlueKitchen GmbH
01168	Matting AB
01169	SOREX - Wireless Solutions GmbH
01170	ADC Technology, Inc.
01171	Lynxemi Pte Ltd
01172	SENNHEISER electronic GmbH & Co. KG
01174	Polymorphic Labs LLC
01175	Cochlear Limited
01176	METER Group, Inc. USA
01177	Ruuvi Innovations Ltd.
01178	Situne AS
01179	nVisti, LLC
01180	DyOcean
01181	Uhlmann & Zacher GmbH
01182	AND!XOR LLC
01183	Popper Pay AB
01186	ovrEngineered, LLC
01187	GT-tronics HK Ltd
01188	Herbert Waldmann GmbH & Co. KG
01189	Guangzhou FiiO Electronics Technology Co.,Ltd
01190	Vinetech Co., Ltd
01191	Dallas Logic Corporation
01192	BioTex, Inc.
01194	LINKIO SAS
01195	Harbortronics, Inc.
01196	Undagrid B.V.
01197	Shure Inc
01198	ERM Electronic Systems LTD
01199	BIOROWER Handelsagentur GmbH
01201	Kartographers Technologies Pvt. Ltd.
01202	The Shadow on the Moon
01203	mobike (Hong Kong) Limited
01204	Inuheat Group AB
01205	Swiftronix AB
01206	Diagnoptics Technologies
01207	Analog Devices, Inc.
01208	Soraa Inc.
01209	CSR Building Products Limited
01210	Crestron Electronics, Inc.
01211	Neatebox Ltd
01212	Draegerwerk AG & Co. KGaA
01213	AlbynMedical
01214	Averos FZCO
01215	VIT Initiative, LLC
01216	Statsports International
01217	Sospitas, s.r.o.
01218	Dmet Products Corp.
01219	Mantracourt Electronics Limited
01220	TeAM Hutchins AB
01221	Seibert Williams Glass, LLC
01222	Insta GmbH
01223	Svantek Sp. z o.o.
01224	Shanghai Flyco Electrical Appliance Co., Ltd.
01225	Thornwave Labs Inc
01226	Steiner-Optik GmbH
01227	Novo Nordisk A/S
01229	Safetech Products LLC
01230	GOOOLED S.R.L.
01231	DOM Sicherheitstechnik GmbH & Co. KG
01232	Olympus Corporation
01233	KTS GmbH
01234	Anloq Technologies Inc.
01235	Queercon, Inc
01236	TASKA PROSTHETICS LIMITED
01237	Gooee Limited
01238	LUGLOC LLC
01239	Blincam, Inc.
01240	FUJIFILM Corporation
01241	RM Acquisition LLC
01242	Franceschi Marina snc
01243	Engineered Audio, LLC.
01244	IOTTIVE (OPC) PRIVATE LIMITED
01245	4MOD Technology
01246	Lutron Electronics Co., Inc.
01247	Emerson Electric Co.
01248	Guardtec, Inc.
01249	REACTEC LIMITED
01251	Under Armour
01252	Woodenshark
01253	Avack Oy
01254	Smart Solution Technology, Inc.
01256	STABILO International
01257	Busch Jaeger Elektro GmbH
01258	Pacific Bioscience Laboratories, Inc
01259	Bird Home Automation GmbH
01260	Motorola Solutions
01262	Auxivia
01263	DaisyWorks, Inc
01264	Kosi Limited
01265	Theben AG
01266	InDreamer Techsol Private Limited
01267	Cerevast Medical
01268	ZanCompute Inc.
01269	Pirelli Tyre S.P.A.
01270	McLear Limited
01271	Shenzhen Goodix Technology Co., Ltd
01272	Convergence Systems Limited
01273	Interactio
01274	Androtec GmbH
01275	Benchmark Drives GmbH & Co. KG
01276	SwingLync L. L. C.
01277	Tapkey GmbH
01278	Woosim Systems Inc.
01279	Microsemi Corporation
01280	Wiliot LTD.
01281	Polaris IND
01282	Specifi-Kali LLC
01283	Locoroll, Inc
01284	PHYPLUS Inc
01285	InPlay, Inc.
01286	Hager
01288	Axes System sp. z o. o.
01289	Garage Smart, Inc.
01290	Shake-on B.V.
01291	Vibrissa Inc.
01292	OSRAM GmbH
01293	TRSystems GmbH
01294	Yichip Microelectronics (Hangzhou) Co.,Ltd.
01295	Foundation Engineering LLC
01296	UNI-ELECTRONICS, INC.
01297	Brookfield Equinox LLC
01298	Soprod SA
01299	9974091 Canada Inc.
01300	FIBRO GmbH
01301	RB Controls Co., Ltd.
01302	Footmarks
01303	Amtronic Sverige AB
01304	MAMORIO.inc
01305	Tyto Life LLC
01306	Leica Camera AG
01308	EDPS
01309	OFF Line Co., Ltd.
01310	Detect Blue Limited
01311	Setec Pty Ltd
01312	Target Corporation
01313	IAI Corporation
01314	NS Tech, Inc.
01315	MTG Co., Ltd.
01316	Hangzhou iMagic Technology Co., Ltd
01317	HONGKONG NANO IC TECHNOLOGIES CO., LIMITED
01318	Honeywell International Inc.
01319	Albrecht JUNG
01320	Lunera Lighting Inc.
01321	Lumen UAB
01322	Keynes Controls Ltd
01323	Novartis AG
01324	Geosatis SA
01325	EXFO, Inc.
01326	LEDVANCE GmbH
01327	Center ID Corp.
01328	Adolene, Inc.
01329	D&M Holdings Inc.
01330	CRESCO Wireless, Inc.
01331	Nura Operations Pty Ltd
01332	Frontiergadget, Inc.
01333	Smart Component Technologies Limited
01334	ZTR Control Systems LLC
01335	MetaLogics Corporation
01336	Medela AG
01337	OPPLE Lighting Co., Ltd
01338	Savitech Corp.,
01339	prodigy
01340	Screenovate Technologies Ltd
01341	TESA SA
01342	CLIM8 LIMITED
01343	Silergy Corp
01344	SilverPlus, Inc
01345	Sharknet srl
01346	Mist Systems, Inc.
01347	MIWA LOCK CO.,Ltd
01348	OrthoSensor, Inc.
01350	Apexar Technologies S.A.
01351	LOGICDATA Electronic & Software Entwicklungs GmbH
01352	Knick Elektronische Messgeraete GmbH & Co. KG
01353	Smart Technologies and Investment Limited
01354	Linough Inc.
01355	Advanced Electronic Designs, Inc.
01356	Carefree Scott Fetzer Co Inc
01357	Sensome
01358	FORTRONIK storitve d.o.o.
01359	Sinnoz
01361	Sylero
01362	Avempace SARL
01363	Nintendo Co., Ltd.
01364	National Instruments
01365	KROHNE Messtechnik GmbH
01366	Otodynamics Ltd
01367	Arwin Technology Limited
01368	benegear, inc.
01369	Newcon Optik
01370	CANDY HOUSE, Inc.
01371	FRANKLIN TECHNOLOGY INC
01372	Lely
01373	Valve Corporation
01374	Hekatron Vertriebs GmbH
01375	PROTECH S.A.S. DI GIRARDI ANDREA & C.
01376	Sarita CareTech APS
01377	Finder S.p.A.
01378	Thalmic Labs Inc.
01379	Steinel GmbH
01380	Beghelli Spa
01382	CORE TRANSPORT TECHNOLOGIES NZ LIMITED
01383	Xiamen Everesports Goods Co., Ltd
01384	Bodyport Inc.
01386	Flipnavi Co.,Ltd.
01387	Rion Co., Ltd.
01388	Long Range Systems, LLC
01389	Redmond Industrial Group LLC
01390	VIZPIN INC.
01391	BikeFinder AS
01392	Consumer Sleep Solutions LLC
01393	PSIKICK, INC.
01394	AntTail.com
01395	Lighting Science Group Corp.
01396	AFFORDABLE ELECTRONICS INC
01397	Integral Memroy Plc
01398	Globalstar, Inc.
01399	True Wearables, Inc.
01400	Wellington Drive Technologies Ltd
01402	OMNI Remotes
01403	Duracell U.S. Operations Inc.
01404	Toor Technologies LLC
01405	Instinct Performance
01406	Beco, Inc
01407	Scuf Gaming International, LLC
01409	LYS TECHNOLOGIES LTD
01410	Breakwall Analytics, LLC
01411	Code Blue Communications
01412	Gira Giersiepen GmbH & Co. KG
01413	Hearing Lab Technology
01414	LEGRAND
01415	Derichs GmbH
01416	ALT-TEKNIK LLC
01417	Star Technologies
01418	START TODAY CO.,LTD.
01419	Maxim Integrated Products
01420	Fracarro Radioindustrie SRL
01421	Jungheinrich Aktiengesellschaft
01422	Meta Platforms Technologies, LLC
01423	HENDON SEMICONDUCTORS PTY LTD
01424	Pur3 Ltd
01425	Viasat Group S.p.A.
01426	IZITHERM
01427	Spaulding Clinical Research
01428	Kohler Company
01429	Inor Process AB
01430	My Smart Blinds
01431	RadioPulse Inc
01432	rapitag GmbH
01433	Lazlo326, LLC.
01434	Teledyne Lecroy, Inc.
01435	Dataflow Systems Limited
01436	Macrogiga Electronics
01437	Tandem Diabetes Care
01438	Polycom, Inc.
01439	Fisher & Paykel Healthcare
01440	Dream Devices Technologies Oy
01441	Shanghai Xiaoyi Technology Co.,Ltd.
01442	ADHERIUM(NZ) LIMITED
01443	Axiomware Systems Incorporated
01444	O. E. M. Controls, Inc.
01445	Kiiroo BV
01446	Telecon Mobile Limited
01447	Sonos Inc
01448	Tom Allebrandi Consulting
01449	Monidor
01450	Tramex Limited
01451	Nofence AS
01452	GoerTek Dynaudio Co., Ltd.
01453	INIA
01454	CARMATE MFG.CO.,LTD
01455	OV LOOP, INC.
01456	NewTec GmbH
01457	Medallion Instrumentation Systems
01458	CAREL INDUSTRIES S.P.A.
01459	Parabit Systems, Inc.
01460	White Horse Scientific ltd
01461	verisilicon
01462	Elecs Industry Co.,Ltd.
01463	Beijing Pinecone Electronics Co.,Ltd.
01464	Ambystoma Labs Inc.
01465	Suzhou Pairlink Network Technology
01466	igloohome
01467	Oxford Metrics plc
01468	Leviton Mfg. Co., Inc.
01469	ULC Robotics Inc.
01471	Real-World-Systems Corporation
01472	Nalu Medical, Inc.
01473	P.I.Engineering
01474	Grote Industries
01475	Runtime, Inc.
01476	Codecoup sp. z o.o. sp. k.
01477	SELVE GmbH & Co. KG
01479	Lippert Components, INC
01480	SOMFY SAS
01481	TBS Electronics B.V.
01482	MHL Custom Inc
01483	LucentWear LLC
01484	WATTS ELECTRONICS
01485	RJ Brands LLC
01486	V-ZUG Ltd
01487	Biowatch SA
01488	Anova Applied Electronics
01489	Lindab AB
01490	frogblue TECHNOLOGY GmbH
01491	Acurable Limited
01492	LAMPLIGHT Co., Ltd.
01493	TEGAM, Inc.
01494	Zhuhai Jieli technology Co.,Ltd
01495	modum.io AG
01496	Farm Jenny LLC
01497	Toyo Electronics Corporation
01498	Applied Neural Research Corp
01499	Avid Identification Systems, Inc.
01500	Petronics Inc.
01501	essentim GmbH
01502	QT Medical INC.
01503	VIRTUALCLINIC.DIRECT LIMITED
01504	Viper Design LLC
01505	Human, Incorporated
01506	stAPPtronics GmbH
01507	Elemental Machines, Inc.
01508	Taiyo Yuden Co., Ltd
01509	INEO ENERGY& SYSTEMS
01510	Motion Instruments Inc.
01511	PressurePro
01512	COWBOY
01513	iconmobile GmbH
01514	ACS-Control-System GmbH
01515	Bayerische Motoren Werke AG
01516	Gycom Svenska AB
01517	Fuji Xerox Co., Ltd
01519	SIKOM AS
01520	beken
01521	The Linux Foundation
01522	Try and E CO.,LTD.
01523	SeeScan
01524	Clearity, LLC
01525	GS TAG
01526	DPTechnics
01527	TRACMO, INC.
01528	Anki Inc.
01529	Hagleitner Hygiene International GmbH
01530	Konami Sports Life Co., Ltd.
01531	Arblet Inc.
01532	Masbando GmbH
01533	Innoseis
01534	Niko nv
01535	Wellnomics Ltd
01536	iRobot Corporation
01537	Schrader Electronics
01538	Geberit International AG
01539	Fourth Evolution Inc
01541	FMW electronic Futterer u. Maier-Wolf OHG
01542	John Deere
01543	Rookery Technology Ltd
01544	KeySafe-Cloud
01545	BUCHI Labortechnik AG
01546	IQAir AG
01547	Triax Technologies Inc
01548	Vuzix Corporation
01549	TDK Corporation
01550	Blueair AB
01551	Signify Netherlands B.V.
01552	ADH GUARDIAN USA LLC
01553	Beurer GmbH
01554	Playfinity AS
01555	Hans Dinslage GmbH
01556	OnAsset Intelligence, Inc.
01557	INTER ACTION Corporation
01558	OS42 UG (haftungsbeschraenkt)
01560	Audio-Technica Corporation
01561	Six Guys Labs, s.r.o.
01562	R.W. Beckett Corporation
01563	silex technology, inc.
01564	Univations Limited
01565	SENS Innovation ApS
01566	Diamond Kinetics, Inc.
01567	Phrame Inc.
01568	Forciot Oy
01569	Noordung d.o.o.
01570	Beam Labs, LLC
01572	Biovotion AG
01573	Square Panda, Inc.
01574	Amplifico
01575	WEG S.A.
01576	Ensto Oy
01577	PHONEPE PVT LTD
01579	MinebeaMitsumi Inc.
01580	ASPion GmbH
01581	Vossloh-Schwabe Deutschland GmbH
01582	Procept
01583	ONKYO Corporation
01584	Asthrea D.O.O.
01585	Fortiori Design LLC
01586	Hugo Muller GmbH & Co KG
01587	Wangi Lai PLT
01588	Fanstel Corp
01589	Crookwood
01590	ELECTRONICA INTEGRAL DE SONIDO S.A.
01591	GiP Innovation Tools GmbH
01592	LX SOLUTIONS PTY LIMITED
01593	Shenzhen Minew Technologies Co., Ltd.
01594	Prolojik Limited
01595	Kromek Group Plc
01596	Contec Medical Systems Co., Ltd.
01597	Xradio Technology Co.,Ltd.
01598	The Indoor Lab, LLC
01599	LDL TECHNOLOGY
01600	Dish Network LLC
01601	Revenue Collection Systems FRANCE SAS
01602	Bluetrum Technology Co.,Ltd
01603	makita corporation
01604	Apogee Instruments
01605	BM3
01606	SGV Group Holding GmbH & Co. KG
01607	MED-EL
01608	Ultune Technologies
01609	Ryeex Technology Co.,Ltd.
01610	Open Research Institute, Inc.
01611	Scale-Tec, Ltd
01612	Zumtobel Group AG
01613	iLOQ Oy
01614	KRUXWorks Technologies Private Limited
01615	Digital Matter Pty Ltd
01616	Coravin, Inc.
01617	Stasis Labs, Inc.
01618	ITZ Innovations- und Technologiezentrum GmbH
01619	Meggitt SA
01620	Ledlenser GmbH & Co. KG
01621	Renishaw PLC
01622	ZhuHai AdvanPro Technology Company Limited
01623	Meshtronix Limited
01624	Payex Norge AS
01625	UnSeen Technologies Oy
01626	Marshall Group AB
01627	Sesam Solutions BV
01628	PixArt Imaging Inc.
01629	Panduit Corp.
01630	Alo AB
01631	Ricoh Company Ltd
01632	RTC Industries, Inc.
01633	Mode Lighting Limited
01634	Particle Industries, Inc.
01635	Advanced Telemetry Systems, Inc.
01636	RHA TECHNOLOGIES LTD
01637	Pure International Limited
01638	WTO Werkzeug-Einrichtungen GmbH
01640	Bleb Technology srl
01641	Livanova USA, Inc.
01642	Brady Worldwide Inc.
01643	DewertOkin GmbH
01644	Ztove ApS
01645	Venso EcoSolutions AB
01646	Eurotronik Kranj d.o.o.
01647	Hug Technology Ltd
01648	Gema Switzerland GmbH
01649	Buzz Products Ltd.
01650	Kopi
01651	Innova Ideas Limited
01652	BeSpoon
01654	Expai Solutions Private Limited
01655	Innovation First, Inc.
01656	SABIK Offshore GmbH
01657	4iiii Innovations Inc.
01658	The Energy Conservatory, Inc.
01659	I.FARM, INC.
01660	Tile, Inc.
01661	Form Athletica Inc.
01663	NETGRID S.N.C. DI BISSOLI MATTEO, CAMPOREALE SIMONE, TOGNETTI FEDERICO
01664	Mannkind Corporation
01665	Trade FIDES a.s.
01666	Photron Limited
01667	Eltako GmbH
01668	Dermalapps, LLC
01669	Greenwald Industries
01670	inQs Co., Ltd.
01671	Cherry GmbH
01672	Amsted Digital Solutions Inc.
01673	Tacx b.v.
01674	Raytac Corporation
01675	Jiangsu Teranovo Tech Co., Ltd.
01678	Razer Inc.
01679	JRM Group Limited
01680	Eccrine Systems, Inc.
01681	Curie Point AB
01682	Georg Fischer AG
01683	Hach - Danaher
01684	T&A Laboratories LLC
01685	Koki Holdings Co., Ltd.
01686	Gunakar Private Limited
01687	Stemco Products Inc
01688	Wood IT Security, LLC
01689	RandomLab SAS
01690	Adero, Inc.
01691	Dragonchip Limited
01692	Noomi AB
01694	Delta Electronics, Inc.
01695	FlowMotion Technologies AS
01696	OBIQ Location Technology Inc.
01697	Cardo Systems, Ltd
01698	Globalworx GmbH
01699	Nymbus, LLC
01700	LIMNO Co. Ltd.
01701	TEKZITEL PTY LTD
01702	Roambee Corporation
01703	Chipsea Technologies (ShenZhen) Corp.
01704	GD Midea Air-Conditioning Equipment Co., Ltd.
01705	Soundmax Electronics Limited
01706	Produal Oy
01707	HMS Industrial Networks AB
01708	Ingchips Technology Co., Ltd.
01709	InnovaSea Systems Inc.
01710	SenseQ Inc.
01711	Shoof Technologies
01712	BRK Brands, Inc.
01713	SimpliSafe, Inc.
01714	Tussock Innovation 2013 Limited
01716	Sencilion Oy
01717	Wabilogic Ltd.
01718	Sociometric Solutions, Inc.
01719	iCOGNIZE GmbH
01720	ShadeCraft, Inc
01721	Beflex Inc.
01722	Beaconzone Ltd
01723	Leaftronix Analogic Solutions Private Limited
01724	TWS Srl
01725	ABB Oy
01726	HitSeed Oy
01728	CAME S.p.A.
01729	Alarm.com Holdings, Inc
01730	Measurlogic Inc.
01731	King I Electronics.Co.,Ltd
01732	Dream Labs GmbH
01733	Urban Compass, Inc
01734	Simm Tronic Limited
01736	Storz & Bickel GmbH & Co. KG
01737	MYLAPS B.V.
01738	Shenzhen Zhongguang Infotech Technology Development Co., Ltd
01739	Dyeware, LLC
01740	Dongguan SmartAction Technology Co.,Ltd.
01741	DIG Corporation
01742	FIOR & GENTZ
01744	Etekcity Corporation
01745	Meyer Sound Laboratories, Incorporated
01746	CeoTronics AG
01749	Sensirion AG
01750	JCT Healthcare Pty Ltd
01751	FUBA Automotive Electronics GmbH
01752	AW Company
01753	Shanghai Mountain View Silicon Co.,Ltd.
01754	Zliide Technologies ApS
01755	Automatic Labs, Inc.
01756	Industrial Network Controls, LLC
01757	Intellithings Ltd.
01758	Navcast, Inc.
01759	HLI Solutions Inc.
01760	Avaya Inc.
01761	Milestone AV Technologies LLC
01762	Alango Technologies Ltd
01763	Spinlock Ltd
01764	Aluna
01765	OPTEX CO.,LTD.
01766	NIHON DENGYO KOUSAKU
01767	VELUX A/S
01768	Almendo Technologies GmbH
01769	Zmartfun Electronics, Inc.
01770	SafeLine Sweden AB
01771	Houston Radar LLC
01773	J Neades Ltd
01775	ALCARE Co., Ltd.
01776	Chargy Technologies, SL
01777	Shibutani Co., Ltd.
01778	Trapper Data AB
01779	Alfred International Inc.
01780	Touché Technology Ltd
01781	Vigil Technologies Inc.
01782	Vitulo Plus BV
01783	WILKA Schliesstechnik GmbH
01784	BodyPlus Technology Co.,Ltd
01785	happybrush GmbH
01786	Enequi AB
01787	Sartorius AG
01788	Tom Communication Industrial Co.,Ltd.
01789	ESS Embedded System Solutions Inc.
01790	Mahr GmbH
01791	Redpine Signals Inc
01792	TraqFreq LLC
01793	PAFERS TECH
01794	Akciju sabiedriba "SAF TEHNIKA"
01795	Beijing Jingdong Century Trading Co., Ltd.
01796	JBX Designs Inc.
01797	AB Electrolux
01798	Wernher von Braun Center for ASdvanced Research
01799	Essity Hygiene and Health Aktiebolag
01800	Be Interactive Co., Ltd
01801	Carewear Corp.
01803	Element Products, Inc.
01804	Beijing Winner Microelectronics Co.,Ltd
01805	SmartSnugg Pty Ltd
01806	FiveCo Sarl
01807	California Things Inc.
01808	Audiodo AB
01809	ABAX AS
01810	Bull Group Company Limited
01811	Respiri Limited
01812	MindPeace Safety LLC
01813	MBARC LABS Inc
01814	Altonics
01816	IDIBAIX enginneering
01817	COREIOT PTY LTD
01818	REVSMART WEARABLE HK CO LTD
01819	Precor
01820	F5 Sports, Inc
01821	exoTIC Systems
01822	DONGGUAN HELE ELECTRONICS CO., LTD
01823	Dongguan Liesheng Electronic Co.Ltd
01824	Oculeve, Inc.
01825	Clover Network, Inc.
01826	Xiamen Eholder Electronics Co.Ltd
01827	Ford Motor Company
01828	Guangzhou SuperSound Information Technology Co.,Ltd
01829	Tedee Sp. z o.o.
01830	PHC Corporation
01832	Eli Lilly and Company
01833	SwaraLink Technologies
01834	JMR embedded systems GmbH
01835	Bitkey Inc.
01836	GWA Hygiene GmbH
01837	Safera Oy
01838	Open Platform Systems LLC
01839	OnePlus Electronics (Shenzhen) Co., Ltd.
01840	Wildlife Acoustics, Inc.
01841	ABLIC Inc.
01842	Dairy Tech, LLC
01843	Iguanavation, Inc.
01844	DiUS Computing Pty Ltd
01845	UpRight Technologies LTD
01846	Luna XIO, Inc.
01847	LLC Navitek
01848	Glass Security Pte Ltd
01849	Jiangsu Qinheng Co., Ltd.
01850	Chandler Systems Inc.
01851	Fantini Cosmi s.p.a.
01853	Beijing Hao Heng Tian Tech Co., Ltd.
01854	Bluepack S.R.L.
01855	Beijing Unisoc Technologies Co., Ltd.
01857	MAC SRL
01858	DML LLC
01859	Sanofi
01860	SOCOMEC
01861	WIZNOVA, Inc.
01862	Seitec Elektronik GmbH
01863	OR Technologies Pty Ltd
01864	GuangZhou KuGou Computer Technology Co.Ltd
01865	DIAODIAO (Beijing) Technology Co., Ltd.
01866	Illusory Studios LLC
01867	Sarvavid Software Solutions LLP
01869	Amtech Systems, LLC
01870	EAGLE DETECTION SA
01871	MEDIATECH S.R.L.
01872	Hamilton Professional Services of Canada Incorporated
01873	Changsha JEMO IC Design Co.,Ltd
01874	Elatec GmbH
01875	JLG Industries, Inc.
01876	Michael Parkin
01877	Brother Industries, Ltd
01878	Lumens For Less, Inc
01879	ELA Innovation
01880	umanSense AB
01881	Shanghai InGeek Cyber Security Co., Ltd.
01882	HARMAN CO.,LTD.
01883	Smart Sensor Devices AB
01884	Antitronics Inc.
01885	RHOMBUS SYSTEMS, INC.
01886	Katerra Inc.
01887	Remote Solution Co., LTD.
01888	Vimar SpA
01889	Mantis Tech LLC
01890	TerOpta Ltd
01891	PIKOLIN S.L.
01892	WWZN Information Technology Company Limited
01893	Voxx International
01894	ART AND PROGRAM, INC.
01895	NITTO DENKO ASIA TECHNICAL CENTRE PTE. LTD.
01896	Peloton Interactive Inc.
01897	Force Impact Technologies
01898	Dmac Mobile Developments, LLC
01899	Engineered Medical Technologies
01900	Noodle Technology inc
01901	Graesslin GmbH
01902	WuQi technologies, Inc.
01903	Successful Endeavours Pty Ltd
01904	InnoCon Medical ApS
01905	Corvex Connected Safety
01906	Thirdwayv Inc.
01908	C-MAX Asia Limited
01909	4eBusiness GmbH
01910	Cyber Transport Control GmbH
01911	Cue
01912	KOAMTAC INC.
01913	Loopshore Oy
01914	Niruha Systems Private Limited
01916	radius co., ltd.
01917	Sensority, s.r.o.
01918	Sparkage Inc.
01919	Glenview Software Corporation
01920	Finch Technologies Ltd.
01921	Qingping Technology (Beijing) Co., Ltd.
01922	DeviceDrive AS
01923	ESEMBER LIMITED LIABILITY COMPANY
01924	audifon GmbH & Co. KG
01925	O2 Micro, Inc.
01928	BubblyNet, LLC
01929	PCB Piezotronics, Inc.
01930	The Wildflower Foundation
01931	Optikam Tech Inc.
01932	MINIBREW HOLDING B.V
01933	Cybex GmbH
01934	FUJIMIC NIIGATA, INC.
01935	Hanna Instruments, Inc.
01936	KOMPAN A/S
01937	Scosche Industries, Inc.
01938	Cricut, Inc.
01939	AEV spol. s r.o.
01940	The Coca-Cola Company
01941	GASTEC CORPORATION
01942	StarLeaf Ltd
01943	Water-i.d. GmbH
01944	HoloKit, Inc.
01945	PlantChoir Inc.
01946	GuangDong Oppo Mobile Telecommunications Corp., Ltd.
01947	CST ELECTRONICS (PROPRIETARY) LIMITED
01948	Sky UK Limited
01949	Digibale Pty Ltd
01950	Smartloxx GmbH
01951	Pune Scientific LLP
01952	Regent Beleuchtungskorper AG
01954	Roku, Inc.
01956	Xiamen Mage Information Technology Co., Ltd.
01957	RAB Lighting, Inc.
01958	Musen Connect, Inc.
01959	Zume, Inc.
01960	conbee GmbH
01961	Bruel & Kjaer Sound & Vibration
01962	The Kroger Co.
01963	Granite River Solutions, Inc.
01964	LoupeDeck Oy
01965	New H3C Technologies Co.,Ltd
01966	Aurea Solucoes Tecnologicas Ltda.
01967	Hong Kong Bouffalo Lab Limited
01968	GV Concepts Inc.
01969	Thomas Dynamics, LLC
01970	Moeco IOT Inc.
01971	2N TELEKOMUNIKACE a.s.
01972	Hormann KG Antriebstechnik
01973	CRONO CHIP, S.L.
01974	Soundbrenner Limited
01975	ETABLISSEMENTS GEORGES RENAULT
01976	iSwip
01978	Battery-Biz Inc.
01979	EPIC S.R.L.
01981	Genedrive Diagnostics Ltd
01982	Axentia Technologies AB
01983	REGULA Ltd.
01984	Biral AG
01986	Radinn AB
01987	CIMTechniques, Inc.
01988	Johnson Health Tech NA
01989	June Life, Inc.
01990	Bluenetics GmbH
01991	iaconicDesign Inc.
01992	WRLDS Creations AB
01993	Skullcandy, Inc.
01995	West Pharmaceutical Services, Inc.
01996	Barnacle Systems Inc.
01997	Smart Wave Technologies Canada Inc
01998	Shanghai Top-Chip Microelectronics Tech. Co., LTD
01999	NeoSensory, Inc.
02000	Hangzhou Tuya Information Technology Co., Ltd
02001	Shanghai Panchip Microelectronics Co., Ltd
02002	React Accessibility Limited
02003	LIVNEX Co.,Ltd.
02004	Kano Computing Limited
02005	hoots classic GmbH
02006	ecobee Inc.
02007	Nanjing Qinheng Microelectronics Co., Ltd
02008	SOLUTIONS AMBRA INC.
02009	Micro-Design, Inc.
02010	STARLITE Co., Ltd.
02011	Remedee Labs
02012	ThingOS GmbH & Co KG
02013	Linear Circuits
02014	Unlimited Engineering SL
02015	Snap-on Incorporated
02016	Edifier International Limited
02018	Alfred Kaercher SE & Co. KG
02019	Airoha Technology Corp.
02020	Geeksme S.L.
02021	Minut, Inc.
02022	Waybeyond Limited
02023	Komfort IQ, Inc.
02024	Packetcraft, Inc.
02025	Häfele GmbH & Co KG
02026	ShapeLog, Inc.
02027	NOVABASE S.R.L.
02028	Frecce LLC
02029	Joule IQ, INC.
02030	KidzTek LLC
02031	Aktiebolaget Sandvik Coromant
02032	e-moola.com Pty Ltd
02033	Zimi Innovations Pty Ltd
02034	SERENE GROUP, INC
02035	DIGISINE ENERGYTECH CO. LTD.
02036	MEDIRLAB Orvosbiologiai Fejleszto Korlatolt Felelossegu Tarsasag
